Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season peak percentage,Bin,percent,3.5,3.6,1.09365314180796e-05
US National,Season peak percentage,Bin,percent,3.6,3.7,1.1187369294641e-05
US National,Season peak percentage,Bin,percent,3.7,3.8,1.13880395958902e-05
US National,Season peak percentage,Bin,percent,3.8,3.9,1.14883747465148e-05
US National,Season peak percentage,Bin,percent,3.9,4,1.00335150624583e-05
US National,Season peak percentage,Bin,percent,4,4.1,1.02843529390198e-05
US National,Season peak percentage,Bin,percent,4.1,4.2,9.98334748714604e-06
US National,Season peak percentage,Bin,percent,4.2,4.3,9.28100143277394e-06
US National,Season peak percentage,Bin,percent,4.3,4.4,7.8261417487175e-06
US National,Season peak percentage,Bin,percent,4.4,4.5,1.03846880896444e-05
US National,Season peak percentage,Bin,percent,4.5,4.6,8.5284878030896e-06
US National,Season peak percentage,Bin,percent,4.6,4.7,7.8261417487175e-06
US National,Season peak percentage,Bin,percent,4.7,4.8,9.38133658339855e-06
US National,Season peak percentage,Bin,percent,4.8,4.9,7.52513629684376e-06
US National,Season peak percentage,Bin,percent,4.9,5,7.77597417340522e-06
US National,Season peak percentage,Bin,percent,5,5.1,8.37798507715271e-06
US National,Season peak percentage,Bin,percent,5.1,5.2,0.99670291192889
US National,Season peak percentage,Bin,percent,5.2,5.3,8.82949325496335e-06
US National,Season peak percentage,Bin,percent,5.3,5.4,8.32781750184042e-06
US National,Season peak percentage,Bin,percent,5.4,5.5,0.000206903606069128
US National,Season peak percentage,Bin,percent,5.5,5.6,0.000506623489206615
US National,Season peak percentage,Bin,percent,5.6,5.7,0.000307596192461516
US National,Season peak percentage,Bin,percent,5.7,5.8,0.00070645346715671
US National,Season peak percentage,Bin,percent,5.8,5.9,0.000207104276370377
US National,Season peak percentage,Bin,percent,5.9,6,0.000705600618376401
US National,Season peak percentage,Bin,percent,6,6.1,0.000206953773644441
US National,Season peak percentage,Bin,percent,6.1,6.2,7.1237956943454e-06
US National,Season peak percentage,Bin,percent,6.2,6.3,5.46826570903978e-06
US National,Season peak percentage,Bin,percent,6.3,6.4,6.07027661278727e-06
US National,Season peak percentage,Bin,percent,6.4,6.5,6.07027661278727e-06
US National,Season peak percentage,Bin,percent,6.5,6.6,6.62211994122252e-06
US National,Season peak percentage,Bin,percent,6.6,6.7,6.07027661278727e-06
US National,Season peak percentage,Bin,percent,6.7,6.8,6.27094691403645e-06
US National,Season peak percentage,Bin,percent,6.8,6.9,4.86625480529229e-06
US National,Season peak percentage,Bin,percent,6.9,7,6.92312539309627e-06
US National,Season peak percentage,Bin,percent,7,7.1,5.16726025716604e-06
US National,Season peak percentage,Bin,percent,7.1,7.2,5.66893601028896e-06
US National,Season peak percentage,Bin,percent,7.2,7.3,5.11709268185375e-06
US National,Season peak percentage,Bin,percent,7.3,7.4,4.61541692873083e-06
US National,Season peak percentage,Bin,percent,7.4,7.5,5.06692510654146e-06
US National,Season peak percentage,Bin,percent,7.5,7.6,4.16390875092021e-06
US National,Season peak percentage,Bin,percent,7.6,7.7,4.86625480529229e-06
US National,Season peak percentage,Bin,percent,7.7,7.8,3.81273572373417e-06
US National,Season peak percentage,Bin,percent,7.8,7.9,4.41474662748167e-06
US National,Season peak percentage,Bin,percent,7.9,8,3.66223299779729e-06
US National,Season peak percentage,Bin,percent,8,8.1,2.85955179280063e-06
US National,Season peak percentage,Bin,percent,8.1,8.2,2.75921664217604e-06
US National,Season peak percentage,Bin,percent,8.2,8.3,2.95988694342521e-06
US National,Season peak percentage,Bin,percent,8.3,8.4,3.36122754592354e-06
US National,Season peak percentage,Bin,percent,8.4,8.5,2.95988694342521e-06
US National,Season peak percentage,Bin,percent,8.5,8.6,2.35787603967771e-06
US National,Season peak percentage,Bin,percent,8.6,8.7,2.60871391623917e-06
US National,Season peak percentage,Bin,percent,8.7,8.8,2.85955179280063e-06
US National,Season peak percentage,Bin,percent,8.8,8.9,1.8060327112425e-06
US National,Season peak percentage,Bin,percent,8.9,9,1.8060327112425e-06
US National,Season peak percentage,Bin,percent,9,9.1,1.95653543717937e-06
US National,Season peak percentage,Bin,percent,9.1,9.2,1.65552998530562e-06
US National,Season peak percentage,Bin,percent,9.2,9.3,2.25754088905313e-06
US National,Season peak percentage,Bin,percent,9.3,9.4,1.15385423218271e-06
US National,Season peak percentage,Bin,percent,9.4,9.5,1.25418938280729e-06
US National,Season peak percentage,Bin,percent,9.5,9.6,1.30435695811958e-06
US National,Season peak percentage,Bin,percent,9.6,9.7,5.51843328435206e-07
US National,Season peak percentage,Bin,percent,9.7,9.8,9.03016355621248e-07
US National,Season peak percentage,Bin,percent,9.8,9.9,1.05351908155812e-06
US National,Season peak percentage,Bin,percent,9.9,10,8.5284878030896e-07
US National,Season peak percentage,Bin,percent,10,10.1,5.51843328435206e-07
US National,Season peak percentage,Bin,percent,10.1,10.2,7.52513629684376e-07
US National,Season peak percentage,Bin,percent,10.2,10.3,5.51843328435206e-07
US National,Season peak percentage,Bin,percent,10.3,10.4,5.51843328435206e-07
US National,Season peak percentage,Bin,percent,10.4,10.5,6.02010903747498e-07
US National,Season peak percentage,Bin,percent,10.5,10.6,4.01340602498333e-07
US National,Season peak percentage,Bin,percent,10.6,10.7,6.02010903747498e-07
US National,Season peak percentage,Bin,percent,10.7,10.8,4.01340602498333e-07
US National,Season peak percentage,Bin,percent,10.8,10.9,4.01340602498333e-07
US National,Season peak percentage,Bin,percent,10.9,11,2.50837876561458e-07
US National,Season peak percentage,Bin,percent,11,11.1,3.51173027186042e-07
US National,Season peak percentage,Bin,percent,11.1,11.2,3.0100545187375e-07
US National,Season peak percentage,Bin,percent,11.2,11.3,2.00670301249166e-07
US National,Season peak percentage,Bin,percent,11.3,11.4,2.50837876561458e-07
US National,Season peak percentage,Bin,percent,11.4,11.5,2.00670301249166e-07
US National,Season peak percentage,Bin,percent,11.5,11.6,2.00670301249166e-07
US National,Season peak percentage,Bin,percent,11.6,11.7,2.50837876561458e-07
US National,Season peak percentage,Bin,percent,11.7,11.8,2.50837876561458e-07
US National,Season peak percentage,Bin,percent,11.8,11.9,1.00335150624583e-07
US National,Season peak percentage,Bin,percent,11.9,12,2.00670301249166e-07
US National,Season peak percentage,Bin,percent,12,12.1,2.00670301249166e-07
US National,Season peak percentage,Bin,percent,12.1,12.2,1.00335150624583e-07
US National,Season peak percentage,Bin,percent,12.2,12.3,1.50502725936875e-07
US National,Season peak percentage,Bin,percent,12.3,12.4,5.01675753122917e-08
US National,Season peak percentage,Bin,percent,12.4,12.5,1.00335150624583e-07
US National,Season peak percentage,Bin,percent,12.5,12.6,2.00670301249166e-07
US National,Season peak percentage,Bin,percent,12.6,12.7,1.50502725936875e-07
US National,Season peak percentage,Bin,percent,12.7,12.8,2.00670301249166e-07
US National,Season peak percentage,Bin,percent,12.8,12.9,5.01675753122917e-08
US National,Season peak percentage,Bin,percent,12.9,13,5.01675753122917e-08
US National,Season peak percentage,Bin,percent,13,100,2.50837876561458e-07
US National,1 wk ahead,Point,percent,NA,NA,1.55444085035839
US National,1 wk ahead,Bin,percent,0,0.1,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,0.1,0.2,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,0.2,0.3,1.11359613766065e-05
US National,1 wk ahead,Bin,percent,0.3,0.4,7.23837489479419e-05
US National,1 wk ahead,Bin,percent,0.4,0.5,0.000478846339194078
US National,1 wk ahead,Bin,percent,0.5,0.6,0.00153119468928339
US National,1 wk ahead,Bin,percent,0.6,0.7,0.0029231898613592
US National,1 wk ahead,Bin,percent,0.7,0.8,0.00437643282100634
US National,1 wk ahead,Bin,percent,0.8,0.9,0.00541764520971905
US National,1 wk ahead,Bin,percent,0.9,1,0.00672220790204584
US National,1 wk ahead,Bin,percent,1,1.1,0.00744093849116139
US National,1 wk ahead,Bin,percent,1.1,1.2,0.0104792361915584
US National,1 wk ahead,Bin,percent,1.2,1.3,0.0377995286034806
US National,1 wk ahead,Bin,percent,1.3,1.4,0.0742290204706955
US National,1 wk ahead,Bin,percent,1.4,1.5,0.132108487428496
US National,1 wk ahead,Bin,percent,1.5,1.6,0.166106902226042
US National,1 wk ahead,Bin,percent,1.6,1.7,0.155142535260481
US National,1 wk ahead,Bin,percent,1.7,1.8,0.0980608528293446
US National,1 wk ahead,Bin,percent,1.8,1.9,0.132018783111914
US National,1 wk ahead,Bin,percent,1.9,2,0.0877866048011278
US National,1 wk ahead,Bin,percent,2,2.1,0.0326497936389613
US National,1 wk ahead,Bin,percent,2.1,2.2,0.020066879421223
US National,1 wk ahead,Bin,percent,2.2,2.3,0.0161816832661916
US National,1 wk ahead,Bin,percent,2.3,2.4,0.00312144512169793
US National,1 wk ahead,Bin,percent,2.4,2.5,0.00370226543172147
US National,1 wk ahead,Bin,percent,2.5,2.6,0.000636586417335719
US National,1 wk ahead,Bin,percent,2.6,2.7,0.000100223652389458
US National,1 wk ahead,Bin,percent,2.7,2.8,6.68157682596386e-05
US National,1 wk ahead,Bin,percent,2.8,2.9,8.35197103245486e-05
US National,1 wk ahead,Bin,percent,2.9,3,3.89758648181226e-05
US National,1 wk ahead,Bin,percent,3,3.1,1.11359613766065e-05
US National,1 wk ahead,Bin,percent,3.1,3.2,2.78399034415162e-05
US National,1 wk ahead,Bin,percent,3.2,3.3,1.67039420649097e-05
US National,1 wk ahead,Bin,percent,3.3,3.4,1.67039420649097e-05
US National,1 wk ahead,Bin,percent,3.4,3.5,1.11359613766065e-05
US National,1 wk ahead,Bin,percent,3.5,3.6,1.11359613766065e-05
US National,1 wk ahead,Bin,percent,3.6,3.7,1.11359613766065e-05
US National,1 wk ahead,Bin,percent,3.7,3.8,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,3.8,3.9,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,3.9,4,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,4,4.1,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,4.1,4.2,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,4.2,4.3,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,4.3,4.4,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,4.4,4.5,1.11359613766065e-05
US National,1 wk ahead,Bin,percent,4.5,4.6,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,4.6,4.7,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,4.7,4.8,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,4.8,4.9,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,4.9,5,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,5,5.1,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,5.1,5.2,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,5.2,5.3,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,5.3,5.4,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,5.4,5.5,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,5.5,5.6,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,5.6,5.7,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,5.7,5.8,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,5.8,5.9,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,5.9,6,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,6,6.1,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,6.1,6.2,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,6.2,6.3,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,6.3,6.4,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,6.4,6.5,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,6.5,6.6,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,6.6,6.7,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,6.7,6.8,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,6.8,6.9,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,6.9,7,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,7,7.1,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,7.1,7.2,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,7.2,7.3,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,7.3,7.4,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,7.4,7.5,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,7.5,7.6,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,7.6,7.7,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,7.7,7.8,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,7.8,7.9,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,7.9,8,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,8,8.1,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,8.1,8.2,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,8.2,8.3,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,8.3,8.4,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,8.4,8.5,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,8.5,8.6,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,8.6,8.7,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,8.7,8.8,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,8.8,8.9,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,8.9,9,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,9,9.1,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,9.1,9.2,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,9.2,9.3,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,9.3,9.4,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,9.4,9.5,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,9.5,9.6,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,9.6,9.7,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,9.7,9.8,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,9.8,9.9,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,9.9,10,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,10,10.1,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,10.1,10.2,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,10.2,10.3,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,10.3,10.4,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,10.4,10.5,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,10.5,10.6,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,10.6,10.7,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,10.7,10.8,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,10.8,10.9,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,10.9,11,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,11,11.1,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,11.1,11.2,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,11.2,11.3,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,11.3,11.4,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,11.4,11.5,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,11.5,11.6,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,11.6,11.7,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,11.7,11.8,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,11.8,11.9,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,11.9,12,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,12,12.1,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,12.1,12.2,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,12.2,12.3,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,12.3,12.4,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,12.4,12.5,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,12.5,12.6,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,12.6,12.7,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,12.7,12.8,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,12.8,12.9,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,12.9,13,5.56798068830323e-06
US National,1 wk ahead,Bin,percent,13,100,5.56798068830323e-06
US National,2 wk ahead,Point,percent,NA,NA,1.68135464303844
US National,2 wk ahead,Bin,percent,0,0.1,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,0.1,0.2,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,0.2,0.3,1.46409587160845e-06
US National,2 wk ahead,Bin,percent,0.3,0.4,1.53730066518887e-05
US National,2 wk ahead,Bin,percent,0.4,0.5,8.49175605532903e-05
US National,2 wk ahead,Bin,percent,0.5,0.6,0.000265001352761129
US National,2 wk ahead,Bin,percent,0.6,0.7,0.000450301823776512
US National,2 wk ahead,Bin,percent,0.7,0.8,0.000845221906940251
US National,2 wk ahead,Bin,percent,0.8,0.9,0.00105392558274342
US National,2 wk ahead,Bin,percent,0.9,1,0.00560408078937192
US National,2 wk ahead,Bin,percent,1,1.1,0.00648128648728295
US National,2 wk ahead,Bin,percent,1.1,1.2,0.023257233105087
US National,2 wk ahead,Bin,percent,1.2,1.3,0.0501846369427615
US National,2 wk ahead,Bin,percent,1.3,1.4,0.119936149983807
US National,2 wk ahead,Bin,percent,1.4,1.5,0.0944524748006412
US National,2 wk ahead,Bin,percent,1.5,1.6,0.0731081012899115
US National,2 wk ahead,Bin,percent,1.6,1.7,0.0719476153700022
US National,2 wk ahead,Bin,percent,1.7,1.8,0.0915385285080614
US National,2 wk ahead,Bin,percent,1.8,1.9,0.100612764282384
US National,2 wk ahead,Bin,percent,1.9,2,0.0904406918554786
US National,2 wk ahead,Bin,percent,2,2.1,0.0712645133639771
US National,2 wk ahead,Bin,percent,2.1,2.2,0.0331241143999272
US National,2 wk ahead,Bin,percent,2.2,2.3,0.0376067652119188
US National,2 wk ahead,Bin,percent,2.3,2.4,0.0201327062803912
US National,2 wk ahead,Bin,percent,2.4,2.5,0.039103976102542
US National,2 wk ahead,Bin,percent,2.5,2.6,0.0258080138783461
US National,2 wk ahead,Bin,percent,2.6,2.7,0.0245618617733136
US National,2 wk ahead,Bin,percent,2.7,2.8,0.0140367609130468
US National,2 wk ahead,Bin,percent,2.8,2.9,0.00266025290962816
US National,2 wk ahead,Bin,percent,2.9,3,0.000193207702408015
US National,2 wk ahead,Bin,percent,3,3.1,4.39228761482534e-06
US National,2 wk ahead,Bin,percent,3.1,3.2,4.39228761482534e-06
US National,2 wk ahead,Bin,percent,3.2,3.3,2.92819174321689e-06
US National,2 wk ahead,Bin,percent,3.3,3.4,5.12433555062957e-06
US National,2 wk ahead,Bin,percent,3.4,3.5,0.000190279510664798
US National,2 wk ahead,Bin,percent,3.5,3.6,0.000570106484058591
US National,2 wk ahead,Bin,percent,3.6,3.7,0.000379826973393793
US National,2 wk ahead,Bin,percent,3.7,3.8,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,3.8,3.9,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,3.9,4,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,4,4.1,1.46409587160845e-06
US National,2 wk ahead,Bin,percent,4.1,4.2,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,4.2,4.3,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,4.3,4.4,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,4.4,4.5,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,4.5,4.6,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,4.6,4.7,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,4.7,4.8,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,4.8,4.9,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,4.9,5,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5,5.1,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5.1,5.2,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5.2,5.3,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5.3,5.4,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5.4,5.5,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5.5,5.6,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5.6,5.7,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5.7,5.8,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5.8,5.9,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5.9,6,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,6,6.1,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,6.1,6.2,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,6.2,6.3,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,6.3,6.4,7.32047935804224e-07
