Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season peak percentage,Bin,percent,5.3,5.4,0.00580113963716554
US National,Season peak percentage,Bin,percent,5.4,5.5,0.00450237019942821
US National,Season peak percentage,Bin,percent,5.5,5.6,0.00330410178024876
US National,Season peak percentage,Bin,percent,5.6,5.7,0.0048033944395238
US National,Season peak percentage,Bin,percent,5.7,5.8,0.00470164833404986
US National,Season peak percentage,Bin,percent,5.8,5.9,0.00200487173186686
US National,Season peak percentage,Bin,percent,5.9,6,0.00140648548467345
US National,Season peak percentage,Bin,percent,6,6.1,0.00130564239555512
US National,Season peak percentage,Bin,percent,6.1,6.2,0.00170530235145531
US National,Season peak percentage,Bin,percent,6.2,6.3,0.00120590299309367
US National,Season peak percentage,Bin,percent,6.3,6.4,0.00160631546262354
US National,Season peak percentage,Bin,percent,6.4,6.5,0.00110445789307159
US National,Season peak percentage,Bin,percent,6.5,6.6,0.00150431851927303
US National,Season peak percentage,Bin,percent,6.6,6.7,0.000805089182961293
US National,Season peak percentage,Bin,percent,6.7,6.8,0.00120484947401211
US National,Season peak percentage,Bin,percent,6.8,6.9,0.00210375828554801
US National,Season peak percentage,Bin,percent,6.9,7,0.00150401751382116
US National,Season peak percentage,Bin,percent,7,7.1,0.00300106173467391
US National,Season peak percentage,Bin,percent,7.1,7.2,0.00380148533313116
US National,Season peak percentage,Bin,percent,7.2,7.3,0.00180398823483521
US National,Season peak percentage,Bin,percent,7.3,7.4,0.00290182400796558
US National,Season peak percentage,Bin,percent,7.4,7.5,0.00130273267618701
US National,Season peak percentage,Bin,percent,7.5,7.6,0.00150291382716429
US National,Season peak percentage,Bin,percent,7.6,7.7,0.00190192160458542
US National,Season peak percentage,Bin,percent,7.7,7.8,0.000902922217560881
US National,Season peak percentage,Bin,percent,7.8,7.9,0.00100346430122733
US National,Season peak percentage,Bin,percent,7.9,8,0.000503763937413814
US National,Season peak percentage,Bin,percent,8,8.1,0.000503212094085379
US National,Season peak percentage,Bin,percent,8.1,8.2,0.000103301300308627
US National,Season peak percentage,Bin,percent,8.2,8.3,0.000302479099779663
US National,Season peak percentage,Bin,percent,8.3,8.4,2.95988694342521e-06
US National,Season peak percentage,Bin,percent,8.4,8.5,0.000202137686414461
US National,Season peak percentage,Bin,percent,8.5,8.6,0.000202288189140397
US National,Season peak percentage,Bin,percent,8.6,8.7,2.00670301249167e-06
US National,Season peak percentage,Bin,percent,8.7,8.8,2.30770846436541e-06
US National,Season peak percentage,Bin,percent,8.8,8.9,2.35787603967771e-06
US National,Season peak percentage,Bin,percent,8.9,9,1.75586513593021e-06
US National,Season peak percentage,Bin,percent,9,9.1,1.75586513593021e-06
US National,Season peak percentage,Bin,percent,9.1,9.2,1.85620028655479e-06
US National,Season peak percentage,Bin,percent,9.2,9.3,1.65552998530562e-06
US National,Season peak percentage,Bin,percent,9.3,9.4,1.25418938280729e-06
US National,Season peak percentage,Bin,percent,9.4,9.5,1.15385423218271e-06
US National,Season peak percentage,Bin,percent,9.5,9.6,1.35452453343187e-06
US National,Season peak percentage,Bin,percent,9.6,9.7,1.204021807495e-06
US National,Season peak percentage,Bin,percent,9.7,9.8,1.05351908155812e-06
US National,Season peak percentage,Bin,percent,9.8,9.9,1.15385423218271e-06
US National,Season peak percentage,Bin,percent,9.9,10,1.00335150624583e-06
US National,Season peak percentage,Bin,percent,10,10.1,9.5318393093354e-07
US National,Season peak percentage,Bin,percent,10.1,10.2,5.01675753122917e-07
US National,Season peak percentage,Bin,percent,10.2,10.3,7.02346054372083e-07
US National,Season peak percentage,Bin,percent,10.3,10.4,7.52513629684376e-07
US National,Season peak percentage,Bin,percent,10.4,10.5,3.0100545187375e-07
US National,Season peak percentage,Bin,percent,10.5,10.6,5.51843328435206e-07
US National,Season peak percentage,Bin,percent,10.6,10.7,6.52178479059791e-07
US National,Season peak percentage,Bin,percent,10.7,10.8,3.0100545187375e-07
US National,Season peak percentage,Bin,percent,10.8,10.9,2.00670301249166e-07
US National,Season peak percentage,Bin,percent,10.9,11,6.52178479059791e-07
US National,Season peak percentage,Bin,percent,11,11.1,2.50837876561458e-07
US National,Season peak percentage,Bin,percent,11.1,11.2,3.51173027186042e-07
US National,Season peak percentage,Bin,percent,11.2,11.3,2.50837876561458e-07
US National,Season peak percentage,Bin,percent,11.3,11.4,1.50502725936875e-07
US National,Season peak percentage,Bin,percent,11.4,11.5,4.01340602498333e-07
US National,Season peak percentage,Bin,percent,11.5,11.6,2.00670301249166e-07
US National,Season peak percentage,Bin,percent,11.6,11.7,1.50502725936875e-07
US National,Season peak percentage,Bin,percent,11.7,11.8,2.50837876561458e-07
US National,Season peak percentage,Bin,percent,11.8,11.9,1.50502725936875e-07
US National,Season peak percentage,Bin,percent,11.9,12,1.00335150624583e-07
US National,Season peak percentage,Bin,percent,12,12.1,1.00335150624583e-07
US National,Season peak percentage,Bin,percent,12.1,12.2,1.50502725936875e-07
US National,Season peak percentage,Bin,percent,12.2,12.3,1.50502725936875e-07
US National,Season peak percentage,Bin,percent,12.3,12.4,1.50502725936875e-07
US National,Season peak percentage,Bin,percent,12.4,12.5,5.01675753122917e-08
US National,Season peak percentage,Bin,percent,12.5,12.6,1.00335150624583e-07
US National,Season peak percentage,Bin,percent,12.6,12.7,1.00335150624583e-07
US National,Season peak percentage,Bin,percent,12.7,12.8,1.00335150624583e-07
US National,Season peak percentage,Bin,percent,12.8,12.9,5.01675753122917e-08
US National,Season peak percentage,Bin,percent,12.9,13,5.01675753122917e-08
US National,Season peak percentage,Bin,percent,13,100,2.50837876561458e-07
US National,1 wk ahead,Point,percent,NA,NA,2.61623797155306
US National,1 wk ahead,Bin,percent,0,0.1,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,0.1,0.2,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,0.2,0.3,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,0.3,0.4,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,0.4,0.5,9.84515536437848e-06
US National,1 wk ahead,Bin,percent,0.5,0.6,4.92257768218925e-05
US National,1 wk ahead,Bin,percent,0.6,0.7,0.000157522485830056
US National,1 wk ahead,Bin,percent,0.7,0.8,0.000561173855769573
US National,1 wk ahead,Bin,percent,0.8,0.9,0.000945134914980337
US National,1 wk ahead,Bin,percent,0.9,1,0.00149154103770334
US National,1 wk ahead,Bin,percent,1,1.1,0.00193949560678256
US National,1 wk ahead,Bin,percent,1.1,1.2,0.00254497266169184
US National,1 wk ahead,Bin,percent,1.2,1.3,0.00308645620673265
US National,1 wk ahead,Bin,percent,1.3,1.4,0.00333750766852431
US National,1 wk ahead,Bin,percent,1.4,1.5,0.00370177841700631
US National,1 wk ahead,Bin,percent,1.5,1.6,0.0036421408349934
US National,1 wk ahead,Bin,percent,1.6,1.7,0.0035979083386242
US National,1 wk ahead,Bin,percent,1.7,1.8,0.00499269506165255
US National,1 wk ahead,Bin,percent,1.8,1.9,0.00448888713794078
US National,1 wk ahead,Bin,percent,1.9,2,0.0152911131302293
US National,1 wk ahead,Bin,percent,2,2.1,0.0418946018623027
US National,1 wk ahead,Bin,percent,2.1,2.2,0.0299557501496643
US National,1 wk ahead,Bin,percent,2.2,2.3,0.0144972731122081
US National,1 wk ahead,Bin,percent,2.3,2.4,0.0268392393297618
US National,1 wk ahead,Bin,percent,2.4,2.5,0.0888962265507834
US National,1 wk ahead,Bin,percent,2.5,2.6,0.123219736998489
US National,1 wk ahead,Bin,percent,2.6,2.7,0.14476816172758
US National,1 wk ahead,Bin,percent,2.7,2.8,0.0706160026297677
US National,1 wk ahead,Bin,percent,2.8,2.9,0.0465097191216394
US National,1 wk ahead,Bin,percent,2.9,3,0.0493248497029602
US National,1 wk ahead,Bin,percent,3,3.1,0.0237817193036792
US National,1 wk ahead,Bin,percent,3.1,3.2,0.0620911877027516
US National,1 wk ahead,Bin,percent,3.2,3.3,0.0738224344434495
US National,1 wk ahead,Bin,percent,3.3,3.4,0.0319834125644993
US National,1 wk ahead,Bin,percent,3.4,3.5,0.0137382761341872
US National,1 wk ahead,Bin,percent,3.5,3.6,0.0374568244570216
US National,1 wk ahead,Bin,percent,3.6,3.7,0.0317120132388906
US National,1 wk ahead,Bin,percent,3.7,3.8,0.00733682477539399
US National,1 wk ahead,Bin,percent,3.8,3.9,0.00565758609303288
US National,1 wk ahead,Bin,percent,3.9,4,0.00429352032087881
US National,1 wk ahead,Bin,percent,4,4.1,0.00159694286844228
US National,1 wk ahead,Bin,percent,4.1,4.2,0.00154134253798635
US National,1 wk ahead,Bin,percent,4.2,4.3,0.0130251755880835
US National,1 wk ahead,Bin,percent,4.3,4.4,0.001191711584004
US National,1 wk ahead,Bin,percent,4.4,4.5,0.00111784093413443
US National,1 wk ahead,Bin,percent,4.5,4.6,0.000379166420075486
US National,1 wk ahead,Bin,percent,4.6,4.7,0.00185651544819337
US National,1 wk ahead,Bin,percent,4.7,4.8,0.000448114492262864
US National,1 wk ahead,Bin,percent,4.8,4.9,2.95354660931354e-05
US National,1 wk ahead,Bin,percent,4.9,5,1.47677330465677e-05
US National,1 wk ahead,Bin,percent,5,5.1,2.46128884109462e-05
US National,1 wk ahead,Bin,percent,5.1,5.2,1.47677330465677e-05
US National,1 wk ahead,Bin,percent,5.2,5.3,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,5.3,5.4,9.84515536437848e-06
US National,1 wk ahead,Bin,percent,5.4,5.5,9.35609605983242e-05
US National,1 wk ahead,Bin,percent,5.5,5.6,1.47677330465677e-05
US National,1 wk ahead,Bin,percent,5.6,5.7,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,5.7,5.8,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,5.8,5.9,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,5.9,6,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,6,6.1,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,6.1,6.2,9.84515536437848e-06
US National,1 wk ahead,Bin,percent,6.2,6.3,9.84515536437848e-06
US National,1 wk ahead,Bin,percent,6.3,6.4,9.84515536437848e-06
US National,1 wk ahead,Bin,percent,6.4,6.5,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,6.5,6.6,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,6.6,6.7,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,6.7,6.8,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,6.8,6.9,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,6.9,7,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,7,7.1,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,7.1,7.2,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,7.2,7.3,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,7.3,7.4,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,7.4,7.5,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,7.5,7.6,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,7.6,7.7,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,7.7,7.8,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,7.8,7.9,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,7.9,8,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,8,8.1,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,8.1,8.2,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,8.2,8.3,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,8.3,8.4,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,8.4,8.5,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,8.5,8.6,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,8.6,8.7,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,8.7,8.8,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,8.8,8.9,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,8.9,9,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,9,9.1,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,9.1,9.2,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,9.2,9.3,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,9.3,9.4,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,9.4,9.5,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,9.5,9.6,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,9.6,9.7,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,9.7,9.8,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,9.8,9.9,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,9.9,10,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,10,10.1,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,10.1,10.2,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,10.2,10.3,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,10.3,10.4,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,10.4,10.5,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,10.5,10.6,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,10.6,10.7,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,10.7,10.8,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,10.8,10.9,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,10.9,11,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,11,11.1,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,11.1,11.2,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,11.2,11.3,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,11.3,11.4,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,11.4,11.5,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,11.5,11.6,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,11.6,11.7,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,11.7,11.8,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,11.8,11.9,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,11.9,12,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,12,12.1,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,12.1,12.2,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,12.2,12.3,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,12.3,12.4,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,12.4,12.5,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,12.5,12.6,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,12.6,12.7,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,12.7,12.8,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,12.8,12.9,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,12.9,13,4.92257768218925e-06
US National,1 wk ahead,Bin,percent,13,100,4.92257768218925e-06
US National,2 wk ahead,Point,percent,NA,NA,2.19115018641494
US National,2 wk ahead,Bin,percent,0,0.1,2.42280556138736e-06
US National,2 wk ahead,Bin,percent,0.1,0.2,2.42280556138736e-06
US National,2 wk ahead,Bin,percent,0.2,0.3,2.42280556138736e-06
US National,2 wk ahead,Bin,percent,0.3,0.4,2.42280556138736e-06
US National,2 wk ahead,Bin,percent,0.4,0.5,1.21140278069368e-05
US National,2 wk ahead,Bin,percent,0.5,0.6,5.08789167891345e-05
US National,2 wk ahead,Bin,percent,0.6,0.7,0.000264085806191221
US National,2 wk ahead,Bin,percent,0.7,0.8,0.000503943556768571
US National,2 wk ahead,Bin,percent,0.8,0.9,0.000867364390976675
US National,2 wk ahead,Bin,percent,0.9,1,0.00117506069727287
US National,2 wk ahead,Bin,percent,1,1.1,0.00150940786474432
US National,2 wk ahead,Bin,percent,1.1,1.2,0.00190458693872356
US National,2 wk ahead,Bin,percent,1.2,1.3,0.00348976187049239
US National,2 wk ahead,Bin,percent,1.3,1.4,0.00407950092683147
US National,2 wk ahead,Bin,percent,1.4,1.5,0.00848784813135335
US National,2 wk ahead,Bin,percent,1.5,1.6,0.014554147434117
US National,2 wk ahead,Bin,percent,1.6,1.7,0.0270699042740626
US National,2 wk ahead,Bin,percent,1.7,1.8,0.0432310974511875
US National,2 wk ahead,Bin,percent,1.8,1.9,0.0598455439381397
US National,2 wk ahead,Bin,percent,1.9,2,0.0713743457651058
US National,2 wk ahead,Bin,percent,2,2.1,0.0859387821526519
US National,2 wk ahead,Bin,percent,2.1,2.2,0.087432342099548
US National,2 wk ahead,Bin,percent,2.2,2.3,0.0924093307340435
US National,2 wk ahead,Bin,percent,2.3,2.4,0.0894085337846812
US National,2 wk ahead,Bin,percent,2.4,2.5,0.0844648903162188
US National,2 wk ahead,Bin,percent,2.5,2.6,0.0739243701755431
US National,2 wk ahead,Bin,percent,2.6,2.7,0.0577224682264062
US National,2 wk ahead,Bin,percent,2.7,2.8,0.0454243181344641
US National,2 wk ahead,Bin,percent,2.8,2.9,0.0375706112092737
US National,2 wk ahead,Bin,percent,2.9,3,0.0282786386551673
US National,2 wk ahead,Bin,percent,3,3.1,0.0230629643591699
US National,2 wk ahead,Bin,percent,3.1,3.2,0.0149301048140864
US National,2 wk ahead,Bin,percent,3.2,3.3,0.0118010586850713
US National,2 wk ahead,Bin,percent,3.3,3.4,0.00861783301257688
US National,2 wk ahead,Bin,percent,3.4,3.5,0.00533882664262684
US National,2 wk ahead,Bin,percent,3.5,3.6,0.00404930069343136
US National,2 wk ahead,Bin,percent,3.6,3.7,0.00328143699865251
US National,2 wk ahead,Bin,percent,3.7,3.8,0.00185673619320573
US National,2 wk ahead,Bin,percent,3.8,3.9,0.00129787364393849
US National,2 wk ahead,Bin,percent,3.9,4,0.00115175431513891
US National,2 wk ahead,Bin,percent,4,4.1,0.00058870023866337
US National,2 wk ahead,Bin,percent,4.1,4.2,0.000555387950333251
US National,2 wk ahead,Bin,percent,4.2,4.3,0.000306495543395407
US National,2 wk ahead,Bin,percent,4.3,4.4,0.000447473615371751
US National,2 wk ahead,Bin,percent,4.4,4.5,0.000121139037084081
US National,2 wk ahead,Bin,percent,4.5,4.6,0.000102052238293437
US National,2 wk ahead,Bin,percent,4.6,4.7,0.000274601361639243
US National,2 wk ahead,Bin,percent,4.7,4.8,0.00029091082822501
US National,2 wk ahead,Bin,percent,4.8,4.9,9.12974361174218e-05
US National,2 wk ahead,Bin,percent,4.9,5,1.87322721471551e-05
US National,2 wk ahead,Bin,percent,5,5.1,6.87242518349244e-05
US National,2 wk ahead,Bin,percent,5.1,5.2,4.65055941959158e-05
US National,2 wk ahead,Bin,percent,5.2,5.3,1.63094665857677e-05
US National,2 wk ahead,Bin,percent,5.3,5.4,5.20013776626343e-06
US National,2 wk ahead,Bin,percent,5.4,5.5,3.29734598150242e-05
US National,2 wk ahead,Bin,percent,5.5,5.6,7.46334428881653e-05
US National,2 wk ahead,Bin,percent,5.6,5.7,0.000138512083600315
US National,2 wk ahead,Bin,percent,5.7,5.8,0.000149621412419819
US National,2 wk ahead,Bin,percent,5.8,5.9,6.07467818637849e-05
US National,2 wk ahead,Bin,percent,5.9,6,1.90867987906438e-05
US National,2 wk ahead,Bin,percent,6,6.1,5.20013776626343e-06
US National,2 wk ahead,Bin,percent,6.1,6.2,5.20013776626343e-06
US National,2 wk ahead,Bin,percent,6.2,6.3,7.97746997113951e-06
US National,2 wk ahead,Bin,percent,6.3,6.4,7.97746997113951e-06
US National,2 wk ahead,Bin,percent,6.4,6.5,5.20013776626343e-06
US National,2 wk ahead,Bin,percent,6.5,6.6,2.42280556138736e-06
US National,2 wk ahead,Bin,percent,6.6,6.7,2.42280556138736e-06
