Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season peak percentage,Bin,percent,0.1,0.2,5.01675753122917e-08
US National,Season peak percentage,Bin,percent,0.2,0.3,5.01675753122917e-08
US National,Season peak percentage,Bin,percent,0.3,0.4,1.00335150624583e-07
US National,Season peak percentage,Bin,percent,0.4,0.5,2.50837876561458e-07
US National,Season peak percentage,Bin,percent,0.5,0.6,3.76256814842187e-06
US National,Season peak percentage,Bin,percent,0.6,0.7,7.8261417487175e-06
US National,Season peak percentage,Bin,percent,0.7,0.8,6.62211994122252e-06
US National,Season peak percentage,Bin,percent,0.8,0.9,3.612065422485e-06
US National,Season peak percentage,Bin,percent,0.9,1,2.45821119030229e-06
US National,Season peak percentage,Bin,percent,1,1.1,6.52178479059791e-07
US National,Season peak percentage,Bin,percent,1.1,1.2,2.50837876561458e-07
US National,Season peak percentage,Bin,percent,1.2,1.3,5.01675753122917e-08
US National,Season peak percentage,Bin,percent,1.3,1.4,5.01675753122917e-08
US National,Season peak percentage,Bin,percent,1.4,1.5,2.50837876561458e-07
US National,Season peak percentage,Bin,percent,1.5,1.6,1.00335150624583e-07
US National,Season peak percentage,Bin,percent,1.6,1.7,3.51173027186042e-07
US National,Season peak percentage,Bin,percent,1.7,1.8,8.5284878030896e-07
US National,Season peak percentage,Bin,percent,1.8,1.9,1.05351908155812e-06
US National,Season peak percentage,Bin,percent,1.9,2,1.30435695811958e-06
US National,Season peak percentage,Bin,percent,2,2.1,1.50502725936875e-06
US National,Season peak percentage,Bin,percent,2.1,2.2,2.55854634092688e-06
US National,Season peak percentage,Bin,percent,2.2,2.3,2.75921664217604e-06
US National,Season peak percentage,Bin,percent,2.3,2.4,3.26089239529896e-06
US National,Season peak percentage,Bin,percent,2.4,2.5,3.81273572373417e-06
US National,Season peak percentage,Bin,percent,2.5,2.6,5.31776298310293e-06
US National,Season peak percentage,Bin,percent,2.6,2.7,6.07027661278727e-06
US National,Season peak percentage,Bin,percent,2.7,2.8,7.02346054372083e-06
US National,Season peak percentage,Bin,percent,2.8,2.9,7.8261417487175e-06
US National,Season peak percentage,Bin,percent,2.9,3,8.02681204996668e-06
US National,Season peak percentage,Bin,percent,3,3.1,9.18066628214937e-06
US National,Season peak percentage,Bin,percent,3.1,3.2,9.78267718589686e-06
US National,Season peak percentage,Bin,percent,3.2,3.3,1.00836826377706e-05
US National,Season peak percentage,Bin,percent,3.3,3.4,1.15887098971394e-05
US National,Season peak percentage,Bin,percent,3.4,3.5,1.17392126230762e-05
US National,Season peak percentage,Bin,percent,3.5,3.6,1.14883747465148e-05
US National,Season peak percentage,Bin,percent,3.6,3.7,1.09365314180796e-05
US National,Season peak percentage,Bin,percent,3.7,3.8,1.18897153490131e-05
US National,Season peak percentage,Bin,percent,3.8,3.9,1.09365314180796e-05
US National,Season peak percentage,Bin,percent,3.9,4,9.6823420352723e-06
US National,Season peak percentage,Bin,percent,4,4.1,1.13880395958902e-05
US National,Season peak percentage,Bin,percent,4.1,4.2,1.06355259662058e-05
US National,Season peak percentage,Bin,percent,4.2,4.3,1.01840177883952e-05
US National,Season peak percentage,Bin,percent,4.3,4.4,9.18066628214937e-06
US National,Season peak percentage,Bin,percent,4.4,4.5,1.09866989933919e-05
US National,Season peak percentage,Bin,percent,4.5,4.6,8.22748235121581e-06
US National,Season peak percentage,Bin,percent,4.6,4.7,7.47496872153147e-06
US National,Season peak percentage,Bin,percent,4.7,4.8,8.27764992652814e-06
US National,Season peak percentage,Bin,percent,4.8,4.9,8.02681204996668e-06
US National,Season peak percentage,Bin,percent,4.9,5,7.32446599559458e-06
US National,Season peak percentage,Bin,percent,5,5.1,8.67899052902645e-06
US National,Season peak percentage,Bin,percent,5.1,5.2,0.99949872558748
US National,Season peak percentage,Bin,percent,5.2,5.3,7.72580659809294e-06
US National,Season peak percentage,Bin,percent,5.3,5.4,6.77262266715937e-06
US National,Season peak percentage,Bin,percent,5.4,5.5,7.27429842028229e-06
US National,Season peak percentage,Bin,percent,5.5,5.6,7.47496872153147e-06
US National,Season peak percentage,Bin,percent,5.6,5.7,8.12714720059124e-06
US National,Season peak percentage,Bin,percent,5.7,5.8,6.87295781778393e-06
US National,Season peak percentage,Bin,percent,5.8,5.9,6.52178479059791e-06
US National,Season peak percentage,Bin,percent,5.9,6,7.07362811903312e-06
US National,Season peak percentage,Bin,percent,6,6.1,7.02346054372083e-06
US National,Season peak percentage,Bin,percent,6.1,6.2,6.72245509184709e-06
US National,Season peak percentage,Bin,percent,6.2,6.3,6.97329296840855e-06
US National,Season peak percentage,Bin,percent,6.3,6.4,6.1204441880996e-06
US National,Season peak percentage,Bin,percent,6.4,6.5,7.07362811903312e-06
US National,Season peak percentage,Bin,percent,6.5,6.6,6.67228751653481e-06
US National,Season peak percentage,Bin,percent,6.6,6.7,6.37128206466106e-06
US National,Season peak percentage,Bin,percent,6.7,6.8,5.61876843497668e-06
US National,Season peak percentage,Bin,percent,6.8,6.9,5.16726025716604e-06
US National,Season peak percentage,Bin,percent,6.9,7,5.36793055841521e-06
US National,Season peak percentage,Bin,percent,7,7.1,6.02010903747498e-06
US National,Season peak percentage,Bin,percent,7.1,7.2,5.31776298310293e-06
US National,Season peak percentage,Bin,percent,7.2,7.3,5.91977388685042e-06
US National,Season peak percentage,Bin,percent,7.3,7.4,5.06692510654146e-06
US National,Season peak percentage,Bin,percent,7.4,7.5,3.76256814842187e-06
US National,Season peak percentage,Bin,percent,7.5,7.6,4.36457905216938e-06
US National,Season peak percentage,Bin,percent,7.6,7.7,4.16390875092021e-06
US National,Season peak percentage,Bin,percent,7.7,7.8,4.26424390154479e-06
US National,Season peak percentage,Bin,percent,7.8,7.9,3.56189784717271e-06
US National,Season peak percentage,Bin,percent,7.9,8,3.612065422485e-06
US National,Season peak percentage,Bin,percent,8,8.1,3.51173027186042e-06
US National,Season peak percentage,Bin,percent,8.1,8.2,3.16055724467437e-06
US National,Season peak percentage,Bin,percent,8.2,8.3,2.95988694342521e-06
US National,Season peak percentage,Bin,percent,8.3,8.4,2.85955179280063e-06
US National,Season peak percentage,Bin,percent,8.4,8.5,3.21072481998667e-06
US National,Season peak percentage,Bin,percent,8.5,8.6,2.65888149155146e-06
US National,Season peak percentage,Bin,percent,8.6,8.7,2.30770846436541e-06
US National,Season peak percentage,Bin,percent,8.7,8.8,1.85620028655479e-06
US National,Season peak percentage,Bin,percent,8.8,8.9,1.75586513593021e-06
US National,Season peak percentage,Bin,percent,8.9,9,2.30770846436541e-06
US National,Season peak percentage,Bin,percent,9,9.1,1.60536240999333e-06
US National,Season peak percentage,Bin,percent,9.1,9.2,1.60536240999333e-06
US National,Season peak percentage,Bin,percent,9.2,9.3,1.15385423218271e-06
US National,Season peak percentage,Bin,percent,9.3,9.4,1.75586513593021e-06
US National,Season peak percentage,Bin,percent,9.4,9.5,1.25418938280729e-06
US National,Season peak percentage,Bin,percent,9.5,9.6,1.15385423218271e-06
US National,Season peak percentage,Bin,percent,9.6,9.7,1.204021807495e-06
US National,Season peak percentage,Bin,percent,9.7,9.8,8.5284878030896e-07
US National,Season peak percentage,Bin,percent,9.8,9.9,1.10368665687042e-06
US National,Season peak percentage,Bin,percent,9.9,10,8.02681204996668e-07
US National,Season peak percentage,Bin,percent,10,10.1,5.01675753122917e-07
US National,Season peak percentage,Bin,percent,10.1,10.2,9.03016355621248e-07
US National,Season peak percentage,Bin,percent,10.2,10.3,6.02010903747498e-07
US National,Season peak percentage,Bin,percent,10.3,10.4,4.51508177810625e-07
US National,Season peak percentage,Bin,percent,10.4,10.5,3.51173027186042e-07
US National,Season peak percentage,Bin,percent,10.5,10.6,8.02681204996668e-07
US National,Season peak percentage,Bin,percent,10.6,10.7,2.00670301249166e-07
US National,Season peak percentage,Bin,percent,10.7,10.8,4.01340602498333e-07
US National,Season peak percentage,Bin,percent,10.8,10.9,4.51508177810625e-07
US National,Season peak percentage,Bin,percent,10.9,11,3.0100545187375e-07
US National,Season peak percentage,Bin,percent,11,11.1,7.02346054372083e-07
US National,Season peak percentage,Bin,percent,11.1,11.2,2.00670301249166e-07
US National,Season peak percentage,Bin,percent,11.2,11.3,2.50837876561458e-07
US National,Season peak percentage,Bin,percent,11.3,11.4,3.0100545187375e-07
US National,Season peak percentage,Bin,percent,11.4,11.5,3.0100545187375e-07
US National,Season peak percentage,Bin,percent,11.5,11.6,3.0100545187375e-07
US National,Season peak percentage,Bin,percent,11.6,11.7,2.00670301249166e-07
US National,Season peak percentage,Bin,percent,11.7,11.8,3.51173027186042e-07
US National,Season peak percentage,Bin,percent,11.8,11.9,1.50502725936875e-07
US National,Season peak percentage,Bin,percent,11.9,12,2.50837876561458e-07
US National,Season peak percentage,Bin,percent,12,12.1,3.0100545187375e-07
US National,Season peak percentage,Bin,percent,12.1,12.2,2.00670301249166e-07
US National,Season peak percentage,Bin,percent,12.2,12.3,5.01675753122917e-08
US National,Season peak percentage,Bin,percent,12.3,12.4,5.01675753122917e-08
US National,Season peak percentage,Bin,percent,12.4,12.5,1.50502725936875e-07
US National,Season peak percentage,Bin,percent,12.5,12.6,5.01675753122917e-08
US National,Season peak percentage,Bin,percent,12.6,12.7,1.50502725936875e-07
US National,Season peak percentage,Bin,percent,12.7,12.8,1.00335150624583e-07
US National,Season peak percentage,Bin,percent,12.8,12.9,5.01675753122917e-08
US National,Season peak percentage,Bin,percent,12.9,13,5.01675753122917e-08
US National,Season peak percentage,Bin,percent,13,100,5.01675753122917e-07
US National,1 wk ahead,Point,percent,NA,NA,1.37081556034265
US National,1 wk ahead,Bin,percent,0,0.1,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,0.1,0.2,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,0.2,0.3,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,0.3,0.4,3.39231344652398e-05
US National,1 wk ahead,Bin,percent,0.4,0.5,0.000407077613582877
US National,1 wk ahead,Bin,percent,0.5,0.6,0.0011601711987112
US National,1 wk ahead,Bin,percent,0.6,0.7,0.00282918941440099
US National,1 wk ahead,Bin,percent,0.7,0.8,0.00474923882513356
US National,1 wk ahead,Bin,percent,0.8,0.9,0.00667583590547992
US National,1 wk ahead,Bin,percent,0.9,1,0.0130389434295435
US National,1 wk ahead,Bin,percent,1,1.1,0.0104286601251905
US National,1 wk ahead,Bin,percent,1.1,1.2,0.0220116579961353
US National,1 wk ahead,Bin,percent,1.2,1.3,0.0983453305929546
US National,1 wk ahead,Bin,percent,1.3,1.4,0.223092477899102
US National,1 wk ahead,Bin,percent,1.4,1.5,0.172712767186667
US National,1 wk ahead,Bin,percent,1.5,1.6,0.176488013119729
US National,1 wk ahead,Bin,percent,1.6,1.7,0.1338034036395
US National,1 wk ahead,Bin,percent,1.7,1.8,0.0388140632418117
US National,1 wk ahead,Bin,percent,1.8,1.9,0.025777805528421
US National,1 wk ahead,Bin,percent,1.9,2,0.0167579970339728
US National,1 wk ahead,Bin,percent,2,2.1,0.0439976963899242
US National,1 wk ahead,Bin,percent,2.1,2.2,0.00144220720121241
US National,1 wk ahead,Bin,percent,2.2,2.3,0.00223265382612215
US National,1 wk ahead,Bin,percent,2.3,2.4,0.000476703178761621
US National,1 wk ahead,Bin,percent,2.4,2.5,0.00236509547887629
US National,1 wk ahead,Bin,percent,2.5,2.6,0.000203538806791439
US National,1 wk ahead,Bin,percent,2.6,2.7,0.000176400299219246
US National,1 wk ahead,Bin,percent,2.7,2.8,0.000416518759493173
US National,1 wk ahead,Bin,percent,2.8,2.9,0.000538151513948518
US National,1 wk ahead,Bin,percent,2.9,3,0.000142477164754007
US National,1 wk ahead,Bin,percent,3,3.1,7.46308958235271e-05
US National,1 wk ahead,Bin,percent,3.1,3.2,4.07077613582877e-05
US National,1 wk ahead,Bin,percent,3.2,3.3,1.35692537860959e-05
US National,1 wk ahead,Bin,percent,3.3,3.4,3.39231344652398e-05
US National,1 wk ahead,Bin,percent,3.4,3.5,2.71385075721918e-05
US National,1 wk ahead,Bin,percent,3.5,3.6,1.35692537860959e-05
US National,1 wk ahead,Bin,percent,3.6,3.7,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,3.7,3.8,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,3.8,3.9,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,3.9,4,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,4,4.1,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,4.1,4.2,2.03538806791439e-05
US National,1 wk ahead,Bin,percent,4.2,4.3,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,4.3,4.4,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,4.4,4.5,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,4.5,4.6,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,4.6,4.7,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,4.7,4.8,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,4.8,4.9,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,4.9,5,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,5,5.1,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,5.1,5.2,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,5.2,5.3,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,5.3,5.4,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,5.4,5.5,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,5.5,5.6,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,5.6,5.7,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,5.7,5.8,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,5.8,5.9,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,5.9,6,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,6,6.1,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,6.1,6.2,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,6.2,6.3,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,6.3,6.4,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,6.4,6.5,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,6.5,6.6,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,6.6,6.7,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,6.7,6.8,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,6.8,6.9,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,6.9,7,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,7,7.1,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,7.1,7.2,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,7.2,7.3,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,7.3,7.4,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,7.4,7.5,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,7.5,7.6,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,7.6,7.7,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,7.7,7.8,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,7.8,7.9,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,7.9,8,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,8,8.1,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,8.1,8.2,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,8.2,8.3,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,8.3,8.4,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,8.4,8.5,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,8.5,8.6,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,8.6,8.7,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,8.7,8.8,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,8.8,8.9,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,8.9,9,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,9,9.1,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,9.1,9.2,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,9.2,9.3,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,9.3,9.4,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,9.4,9.5,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,9.5,9.6,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,9.6,9.7,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,9.7,9.8,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,9.8,9.9,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,9.9,10,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,10,10.1,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,10.1,10.2,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,10.2,10.3,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,10.3,10.4,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,10.4,10.5,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,10.5,10.6,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,10.6,10.7,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,10.7,10.8,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,10.8,10.9,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,10.9,11,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,11,11.1,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,11.1,11.2,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,11.2,11.3,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,11.3,11.4,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,11.4,11.5,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,11.5,11.6,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,11.6,11.7,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,11.7,11.8,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,11.8,11.9,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,11.9,12,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,12,12.1,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,12.1,12.2,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,12.2,12.3,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,12.3,12.4,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,12.4,12.5,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,12.5,12.6,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,12.6,12.7,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,12.7,12.8,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,12.8,12.9,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,12.9,13,6.78462689304795e-06
US National,1 wk ahead,Bin,percent,13,100,6.78462689304795e-06
US National,2 wk ahead,Point,percent,NA,NA,1.38880582496523
US National,2 wk ahead,Bin,percent,0,0.1,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,0.1,0.2,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,0.2,0.3,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,0.3,0.4,8.05252729384643e-06
US National,2 wk ahead,Bin,percent,0.4,0.5,6.36881704149675e-05
US National,2 wk ahead,Bin,percent,0.5,0.6,0.000218242628126573
US National,2 wk ahead,Bin,percent,0.6,0.7,0.000396862324462803
US National,2 wk ahead,Bin,percent,0.7,0.8,0.000862718808501168
US National,2 wk ahead,Bin,percent,0.8,0.9,0.00565111781467953
US National,2 wk ahead,Bin,percent,0.9,1,0.0223345830191917
US National,2 wk ahead,Bin,percent,1,1.1,0.0384178013018323
US National,2 wk ahead,Bin,percent,1.1,1.2,0.056735705279496
US National,2 wk ahead,Bin,percent,1.2,1.3,0.210548763533695
US National,2 wk ahead,Bin,percent,1.3,1.4,0.122150124150038
US National,2 wk ahead,Bin,percent,1.4,1.5,0.0996687479946158
US National,2 wk ahead,Bin,percent,1.5,1.6,0.100855816009124
US National,2 wk ahead,Bin,percent,1.6,1.7,0.0777879080636638
US National,2 wk ahead,Bin,percent,1.7,1.8,0.0570599455415668
US National,2 wk ahead,Bin,percent,1.8,1.9,0.0336969832126714
US National,2 wk ahead,Bin,percent,1.9,2,0.043579503247026
US National,2 wk ahead,Bin,percent,2,2.1,0.0315746868014881
US National,2 wk ahead,Bin,percent,2.1,2.2,0.006624902305866
US National,2 wk ahead,Bin,percent,2.2,2.3,0.032110940294001
US National,2 wk ahead,Bin,percent,2.3,2.4,0.0165398611556352
US National,2 wk ahead,Bin,percent,2.4,2.5,0.0131097979713751
US National,2 wk ahead,Bin,percent,2.5,2.6,0.0223924069662883
US National,2 wk ahead,Bin,percent,2.6,2.7,0.00427726272631104
US National,2 wk ahead,Bin,percent,2.7,2.8,0.000860284061638516
US National,2 wk ahead,Bin,percent,2.8,2.9,0.00162213415223351
US National,2 wk ahead,Bin,percent,2.9,3,0.000287249385836708
US National,2 wk ahead,Bin,percent,3,3.1,2.92819174321689e-06
US National,2 wk ahead,Bin,percent,3.1,3.2,2.92819174321689e-06
US National,2 wk ahead,Bin,percent,3.2,3.3,2.92819174321689e-06
US National,2 wk ahead,Bin,percent,3.3,3.4,3.66023967902112e-06
US National,2 wk ahead,Bin,percent,3.4,3.5,9.62378272361055e-05
US National,2 wk ahead,Bin,percent,3.5,3.6,9.69698751719097e-05
US National,2 wk ahead,Bin,percent,3.6,3.7,0.000285053242029296
US National,2 wk ahead,Bin,percent,3.7,3.8,1.46409587160845e-06
US National,2 wk ahead,Bin,percent,3.8,3.9,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,3.9,4,2.19614380741267e-06
US National,2 wk ahead,Bin,percent,4,4.1,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,4.1,4.2,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,4.2,4.3,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,4.3,4.4,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,4.4,4.5,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,4.5,4.6,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,4.6,4.7,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,4.7,4.8,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,4.8,4.9,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,4.9,5,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5,5.1,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5.1,5.2,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5.2,5.3,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5.3,5.4,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5.4,5.5,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5.5,5.6,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5.6,5.7,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5.7,5.8,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5.8,5.9,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,5.9,6,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,6,6.1,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,6.1,6.2,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,6.2,6.3,7.32047935804224e-07
US National,2 wk ahead,Bin,percent,6.3,6.4,7.32047935804224e-07
