Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season peak percentage,Bin,percent,3.6,3.7,1.17893801983886e-05
US National,Season peak percentage,Bin,percent,3.7,3.8,1.13378720205779e-05
US National,Season peak percentage,Bin,percent,3.8,3.9,1.10368665687042e-05
US National,Season peak percentage,Bin,percent,3.9,4,1.07860286921427e-05
US National,Season peak percentage,Bin,percent,4,4.1,1.15385423218271e-05
US National,Season peak percentage,Bin,percent,4.1,4.2,9.58200688464768e-06
US National,Season peak percentage,Bin,percent,4.2,4.3,1.0485023240269e-05
US National,Season peak percentage,Bin,percent,4.3,4.4,9.48167173402312e-06
US National,Season peak percentage,Bin,percent,4.4,4.5,9.48167173402312e-06
US National,Season peak percentage,Bin,percent,4.5,4.6,8.07697962527896e-06
US National,Season peak percentage,Bin,percent,4.6,4.7,9.18066628214937e-06
US National,Season peak percentage,Bin,percent,4.7,4.8,8.77932567965101e-06
US National,Season peak percentage,Bin,percent,4.8,4.9,7.72580659809294e-06
US National,Season peak percentage,Bin,percent,4.9,5,7.42480114621914e-06
US National,Season peak percentage,Bin,percent,5,5.1,6.52178479059791e-06
US National,Season peak percentage,Bin,percent,5.1,5.2,0.986413248343082
US National,Season peak percentage,Bin,percent,5.2,5.3,0.000608570264981809
US National,Season peak percentage,Bin,percent,5.3,5.4,7.87630932402978e-06
US National,Season peak percentage,Bin,percent,5.4,5.5,0.000506222148604116
US National,Season peak percentage,Bin,percent,5.5,5.6,0.0017069077138653
US National,Season peak percentage,Bin,percent,5.6,5.7,0.00190558383758322
US National,Season peak percentage,Bin,percent,5.7,5.8,0.00200557407792123
US National,Season peak percentage,Bin,percent,5.8,5.9,0.00150562287623115
US National,Season peak percentage,Bin,percent,5.9,6,0.0016053121111173
US National,Season peak percentage,Bin,percent,6,6.1,0.00140472961953752
US National,Season peak percentage,Bin,percent,6.1,6.2,0.00050587097557693
US National,Season peak percentage,Bin,percent,6.2,6.3,0.000506322483754741
US National,Season peak percentage,Bin,percent,6.3,6.4,0.000307194851859018
US National,Season peak percentage,Bin,percent,6.4,6.5,0.000206351762740693
US National,Season peak percentage,Bin,percent,6.5,6.6,0.000105859846649554
US National,Season peak percentage,Bin,percent,6.6,6.7,6.77262266715937e-06
US National,Season peak percentage,Bin,percent,6.7,6.8,0.000105308003321119
US National,Season peak percentage,Bin,percent,6.8,6.9,5.31776298310293e-06
US National,Season peak percentage,Bin,percent,6.9,7,5.26759540779065e-06
US National,Season peak percentage,Bin,percent,7,7.1,5.11709268185375e-06
US National,Season peak percentage,Bin,percent,7.1,7.2,4.86625480529229e-06
US National,Season peak percentage,Bin,percent,7.2,7.3,0.000104956830293933
US National,Season peak percentage,Bin,percent,7.3,7.4,0.000103953478787687
US National,Season peak percentage,Bin,percent,7.4,7.5,3.76256814842187e-06
US National,Season peak percentage,Bin,percent,7.5,7.6,4.01340602498333e-06
US National,Season peak percentage,Bin,percent,7.6,7.7,4.16390875092021e-06
US National,Season peak percentage,Bin,percent,7.7,7.8,3.46156269654812e-06
US National,Season peak percentage,Bin,percent,7.8,7.9,3.56189784717271e-06
US National,Season peak percentage,Bin,percent,7.9,8,3.612065422485e-06
US National,Season peak percentage,Bin,percent,8,8.1,2.90971936811292e-06
US National,Season peak percentage,Bin,percent,8.1,8.2,3.76256814842187e-06
US National,Season peak percentage,Bin,percent,8.2,8.3,3.26089239529896e-06
US National,Season peak percentage,Bin,percent,8.3,8.4,3.21072481998667e-06
US National,Season peak percentage,Bin,percent,8.4,8.5,2.90971936811292e-06
US National,Season peak percentage,Bin,percent,8.5,8.6,2.45821119030229e-06
US National,Season peak percentage,Bin,percent,8.6,8.7,2.60871391623917e-06
US National,Season peak percentage,Bin,percent,8.7,8.8,2.40804361499e-06
US National,Season peak percentage,Bin,percent,8.8,8.9,2.10703816311625e-06
US National,Season peak percentage,Bin,percent,8.9,9,2.55854634092688e-06
US National,Season peak percentage,Bin,percent,9,9.1,1.75586513593021e-06
US National,Season peak percentage,Bin,percent,9.1,9.2,9.5318393093354e-07
US National,Season peak percentage,Bin,percent,9.2,9.3,1.70569756061792e-06
US National,Season peak percentage,Bin,percent,9.3,9.4,1.60536240999333e-06
US National,Season peak percentage,Bin,percent,9.4,9.5,1.35452453343187e-06
US National,Season peak percentage,Bin,percent,9.5,9.6,1.204021807495e-06
US National,Season peak percentage,Bin,percent,9.6,9.7,1.50502725936875e-06
US National,Season peak percentage,Bin,percent,9.7,9.8,1.15385423218271e-06
US National,Season peak percentage,Bin,percent,9.8,9.9,9.5318393093354e-07
US National,Season peak percentage,Bin,percent,9.9,10,8.02681204996668e-07
US National,Season peak percentage,Bin,percent,10,10.1,9.5318393093354e-07
US National,Season peak percentage,Bin,percent,10.1,10.2,9.5318393093354e-07
US National,Season peak percentage,Bin,percent,10.2,10.3,9.5318393093354e-07
US National,Season peak percentage,Bin,percent,10.3,10.4,5.51843328435206e-07
US National,Season peak percentage,Bin,percent,10.4,10.5,5.01675753122917e-07
US National,Season peak percentage,Bin,percent,10.5,10.6,5.01675753122917e-07
US National,Season peak percentage,Bin,percent,10.6,10.7,5.01675753122917e-07
US National,Season peak percentage,Bin,percent,10.7,10.8,3.51173027186042e-07
US National,Season peak percentage,Bin,percent,10.8,10.9,7.02346054372083e-07
US National,Season peak percentage,Bin,percent,10.9,11,3.0100545187375e-07
US National,Season peak percentage,Bin,percent,11,11.1,1.00335150624583e-07
US National,Season peak percentage,Bin,percent,11.1,11.2,4.51508177810625e-07
US National,Season peak percentage,Bin,percent,11.2,11.3,4.51508177810625e-07
US National,Season peak percentage,Bin,percent,11.3,11.4,1.50502725936875e-07
US National,Season peak percentage,Bin,percent,11.4,11.5,2.50837876561458e-07
US National,Season peak percentage,Bin,percent,11.5,11.6,3.0100545187375e-07
US National,Season peak percentage,Bin,percent,11.6,11.7,5.01675753122917e-08
US National,Season peak percentage,Bin,percent,11.7,11.8,1.50502725936875e-07
US National,Season peak percentage,Bin,percent,11.8,11.9,1.50502725936875e-07
US National,Season peak percentage,Bin,percent,11.9,12,1.00335150624583e-07
US National,Season peak percentage,Bin,percent,12,12.1,1.00335150624583e-07
US National,Season peak percentage,Bin,percent,12.1,12.2,1.50502725936875e-07
US National,Season peak percentage,Bin,percent,12.2,12.3,1.50502725936875e-07
US National,Season peak percentage,Bin,percent,12.3,12.4,5.01675753122917e-08
US National,Season peak percentage,Bin,percent,12.4,12.5,1.50502725936875e-07
US National,Season peak percentage,Bin,percent,12.5,12.6,2.00670301249166e-07
US National,Season peak percentage,Bin,percent,12.6,12.7,1.50502725936875e-07
US National,Season peak percentage,Bin,percent,12.7,12.8,1.00335150624583e-07
US National,Season peak percentage,Bin,percent,12.8,12.9,5.01675753122917e-08
US National,Season peak percentage,Bin,percent,12.9,13,5.01675753122917e-08
US National,Season peak percentage,Bin,percent,13,100,5.01675753122917e-08
US National,1 wk ahead,Point,percent,NA,NA,1.77659300865659
US National,1 wk ahead,Bin,percent,0,0.1,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,0.1,0.2,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,0.2,0.3,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,0.3,0.4,2.31043246899692e-05
US National,1 wk ahead,Bin,percent,0.4,0.5,0.000123223065013169
US National,1 wk ahead,Bin,percent,0.5,0.6,0.000419728565201106
US National,1 wk ahead,Bin,percent,0.6,0.7,0.00104739605261193
US National,1 wk ahead,Bin,percent,0.7,0.8,0.00191765894926744
US National,1 wk ahead,Bin,percent,0.8,0.9,0.00271860887185304
US National,1 wk ahead,Bin,percent,0.9,1,0.00326926194363064
US National,1 wk ahead,Bin,percent,1,1.1,0.00608469605676059
US National,1 wk ahead,Bin,percent,1.1,1.2,0.0087139014865033
US National,1 wk ahead,Bin,percent,1.2,1.3,0.00513482804399426
US National,1 wk ahead,Bin,percent,1.3,1.4,0.00833333015653253
US National,1 wk ahead,Bin,percent,1.4,1.5,0.0577540087972043
US National,1 wk ahead,Bin,percent,1.5,1.6,0.0649892885476613
US National,1 wk ahead,Bin,percent,1.6,1.7,0.110067527153297
US National,1 wk ahead,Bin,percent,1.7,1.8,0.110846529529006
US National,1 wk ahead,Bin,percent,1.8,1.9,0.155281571677692
US National,1 wk ahead,Bin,percent,1.9,2,0.141912758291613
US National,1 wk ahead,Bin,percent,2,2.1,0.102894789645815
US National,1 wk ahead,Bin,percent,2.1,2.2,0.0530573218348931
US National,1 wk ahead,Bin,percent,2.2,2.3,0.0270405870494292
US National,1 wk ahead,Bin,percent,2.3,2.4,0.038517471663559
US National,1 wk ahead,Bin,percent,2.4,2.5,0.0553489811931477
US National,1 wk ahead,Bin,percent,2.5,2.6,0.0136982345103495
US National,1 wk ahead,Bin,percent,2.6,2.7,0.0149584781492744
US National,1 wk ahead,Bin,percent,2.7,2.8,0.000235835806988673
US National,1 wk ahead,Bin,percent,2.8,2.9,0.00705337233850568
US National,1 wk ahead,Bin,percent,2.9,3,0.00791058520418651
US National,1 wk ahead,Bin,percent,3,3.1,6.54622532882462e-05
US National,1 wk ahead,Bin,percent,3.1,3.2,4.62086493799383e-05
US National,1 wk ahead,Bin,percent,3.2,3.3,4.62086493799383e-05
US National,1 wk ahead,Bin,percent,3.3,3.4,3.46564870349538e-05
US National,1 wk ahead,Bin,percent,3.4,3.5,1.92536039083077e-05
US National,1 wk ahead,Bin,percent,3.5,3.6,1.15521623449846e-05
US National,1 wk ahead,Bin,percent,3.6,3.7,1.54028831266461e-05
US National,1 wk ahead,Bin,percent,3.7,3.8,1.15521623449846e-05
US National,1 wk ahead,Bin,percent,3.8,3.9,1.15521623449846e-05
US National,1 wk ahead,Bin,percent,3.9,4,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,4,4.1,1.54028831266461e-05
US National,1 wk ahead,Bin,percent,4.1,4.2,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,4.2,4.3,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,4.3,4.4,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,4.4,4.5,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,4.5,4.6,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,4.6,4.7,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,4.7,4.8,7.70144156332306e-06
US National,1 wk ahead,Bin,percent,4.8,4.9,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,4.9,5,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,5,5.1,7.70144156332306e-06
US National,1 wk ahead,Bin,percent,5.1,5.2,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,5.2,5.3,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,5.3,5.4,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,5.4,5.5,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,5.5,5.6,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,5.6,5.7,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,5.7,5.8,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,5.8,5.9,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,5.9,6,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,6,6.1,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,6.1,6.2,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,6.2,6.3,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,6.3,6.4,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,6.4,6.5,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,6.5,6.6,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,6.6,6.7,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,6.7,6.8,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,6.8,6.9,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,6.9,7,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,7,7.1,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,7.1,7.2,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,7.2,7.3,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,7.3,7.4,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,7.4,7.5,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,7.5,7.6,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,7.6,7.7,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,7.7,7.8,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,7.8,7.9,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,7.9,8,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,8,8.1,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,8.1,8.2,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,8.2,8.3,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,8.3,8.4,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,8.4,8.5,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,8.5,8.6,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,8.6,8.7,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,8.7,8.8,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,8.8,8.9,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,8.9,9,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,9,9.1,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,9.1,9.2,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,9.2,9.3,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,9.3,9.4,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,9.4,9.5,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,9.5,9.6,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,9.6,9.7,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,9.7,9.8,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,9.8,9.9,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,9.9,10,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,10,10.1,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,10.1,10.2,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,10.2,10.3,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,10.3,10.4,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,10.4,10.5,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,10.5,10.6,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,10.6,10.7,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,10.7,10.8,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,10.8,10.9,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,10.9,11,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,11,11.1,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,11.1,11.2,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,11.2,11.3,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,11.3,11.4,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,11.4,11.5,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,11.5,11.6,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,11.6,11.7,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,11.7,11.8,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,11.8,11.9,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,11.9,12,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,12,12.1,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,12.1,12.2,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,12.2,12.3,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,12.3,12.4,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,12.4,12.5,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,12.5,12.6,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,12.6,12.7,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,12.7,12.8,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,12.8,12.9,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,12.9,13,3.85072078166153e-06
US National,1 wk ahead,Bin,percent,13,100,3.85072078166153e-06
US National,2 wk ahead,Point,percent,NA,NA,1.7875344765316
US National,2 wk ahead,Bin,percent,0,0.1,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,0.1,0.2,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,0.2,0.3,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,0.3,0.4,4.51089334410873e-06
US National,2 wk ahead,Bin,percent,0.4,0.5,4.05980400969786e-05
US National,2 wk ahead,Bin,percent,0.5,0.6,0.000128238253639663
US National,2 wk ahead,Bin,percent,0.6,0.7,0.000262920640628052
US National,2 wk ahead,Bin,percent,0.7,0.8,0.000443356374392401
US National,2 wk ahead,Bin,percent,0.8,0.9,0.000603333458843835
US National,2 wk ahead,Bin,percent,0.9,1,0.000721754727611739
US National,2 wk ahead,Bin,percent,1,1.1,0.000917610470374543
US National,2 wk ahead,Bin,percent,1.1,1.2,0.00189630502842038
US National,2 wk ahead,Bin,percent,1.2,1.3,0.0102325693141142
US National,2 wk ahead,Bin,percent,1.3,1.4,0.0484668364558574
US National,2 wk ahead,Bin,percent,1.4,1.5,0.0823112284224487
US National,2 wk ahead,Bin,percent,1.5,1.6,0.13641437449739
US National,2 wk ahead,Bin,percent,1.6,1.7,0.100098777971694
US National,2 wk ahead,Bin,percent,1.7,1.8,0.0773205608963265
US National,2 wk ahead,Bin,percent,1.8,1.9,0.0947998126675756
US National,2 wk ahead,Bin,percent,1.9,2,0.0734147336598891
US National,2 wk ahead,Bin,percent,2,2.1,0.0561949193506271
US National,2 wk ahead,Bin,percent,2.1,2.2,0.0344535034808566
US National,2 wk ahead,Bin,percent,2.2,2.3,0.0452965376217148
US National,2 wk ahead,Bin,percent,2.3,2.4,0.0299361458689447
US National,2 wk ahead,Bin,percent,2.4,2.5,0.046256234018229
US National,2 wk ahead,Bin,percent,2.5,2.6,0.0321470619569224
US National,2 wk ahead,Bin,percent,2.6,2.7,0.0243758051978567
US National,2 wk ahead,Bin,percent,2.7,2.8,0.0147391878948244
US National,2 wk ahead,Bin,percent,2.8,2.9,0.0147663489536147
US National,2 wk ahead,Bin,percent,2.9,3,0.0104595191924899
US National,2 wk ahead,Bin,percent,3,3.1,0.0109049339235025
US National,2 wk ahead,Bin,percent,3.1,3.2,0.0133787922810844
US National,2 wk ahead,Bin,percent,3.2,3.3,0.0075470239057972
US National,2 wk ahead,Bin,percent,3.3,3.4,0.00668577057849892
US National,2 wk ahead,Bin,percent,3.4,3.5,0.00935042768836025
US National,2 wk ahead,Bin,percent,3.5,3.6,0.00133752450596041
US National,2 wk ahead,Bin,percent,3.6,3.7,4.592182045614e-06
US National,2 wk ahead,Bin,percent,3.7,3.8,1.93324000461803e-06
US National,2 wk ahead,Bin,percent,3.8,3.9,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,3.9,4,0.000573040670173067
US National,2 wk ahead,Bin,percent,4,4.1,0.00601080511013591
US National,2 wk ahead,Bin,percent,4.1,4.2,0.00553380822943742
US National,2 wk ahead,Bin,percent,4.2,4.3,0.00181323255998916
US National,2 wk ahead,Bin,percent,4.3,4.4,9.60437894745718e-05
US National,2 wk ahead,Bin,percent,4.4,4.5,1.28882666974535e-06
US National,2 wk ahead,Bin,percent,4.5,4.6,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,4.6,4.7,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,4.7,4.8,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,4.8,4.9,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,4.9,5,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,5,5.1,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,5.1,5.2,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,5.2,5.3,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,5.3,5.4,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,5.4,5.5,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,5.5,5.6,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,5.6,5.7,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,5.7,5.8,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,5.8,5.9,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,5.9,6,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,6,6.1,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,6.1,6.2,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,6.2,6.3,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,6.3,6.4,6.44413334872676e-07
US National,2 wk ahead,Bin,percent,6.4,6.5,6.44413334872676e-07
