Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season peak percentage,Bin,percent,0.7,0.8,0.0128319020827164
US National,Season peak percentage,Bin,percent,0.8,0.9,0.00809396900602112
US National,Season peak percentage,Bin,percent,0.9,1,0.0026650873556411
US National,Season peak percentage,Bin,percent,1,1.1,0.00118448326917382
US National,Season peak percentage,Bin,percent,1.1,1.2,0.000394827756391274
US National,Season peak percentage,Bin,percent,1.2,1.3,0.000197413878195637
US National,Season peak percentage,Bin,percent,1.3,1.4,0.000197413878195637
US National,Season peak percentage,Bin,percent,1.4,1.5,9.87069390978186e-05
US National,Season peak percentage,Bin,percent,1.5,1.6,0.000394827756391274
US National,Season peak percentage,Bin,percent,1.6,1.7,0.00069094857368473
US National,Season peak percentage,Bin,percent,1.7,1.8,0.00167801796466292
US National,Season peak percentage,Bin,percent,1.8,1.9,0.00197413878195637
US National,Season peak percentage,Bin,percent,1.9,2,0.00315862205113019
US National,Season peak percentage,Bin,percent,2,2.1,0.00454051919849965
US National,Season peak percentage,Bin,percent,2.1,2.2,0.00503405389398875
US National,Season peak percentage,Bin,percent,2.2,2.3,0.00483664001579311
US National,Season peak percentage,Bin,percent,2.3,2.4,0.00730431349323858
US National,Season peak percentage,Bin,percent,2.4,2.5,0.00819267594511894
US National,Season peak percentage,Bin,percent,2.5,2.6,0.00947586615339058
US National,Season peak percentage,Bin,percent,2.6,2.7,0.0100681077879775
US National,Season peak percentage,Bin,percent,2.7,2.8,0.011943539630836
US National,Season peak percentage,Bin,percent,2.8,2.9,0.0146086269864771
US National,Season peak percentage,Bin,percent,2.9,3,0.0187543184285855
US National,Season peak percentage,Bin,percent,3,3.1,0.0159905241338466
US National,Season peak percentage,Bin,percent,3.1,3.2,0.0188530253676833
US National,Season peak percentage,Bin,percent,3.2,3.3,0.0226038890534005
US National,Season peak percentage,Bin,percent,3.3,3.4,0.0213206988451288
US National,Season peak percentage,Bin,percent,3.4,3.5,0.0216168196624223
US National,Season peak percentage,Bin,percent,3.5,3.6,0.0232948376270852
US National,Season peak percentage,Bin,percent,3.6,3.7,0.0215181127233245
US National,Season peak percentage,Bin,percent,3.7,3.8,0.0222090612970092
US National,Season peak percentage,Bin,percent,3.8,3.9,0.0219129404797157
US National,Season peak percentage,Bin,percent,3.9,4,0.0178659559767052
US National,Season peak percentage,Bin,percent,4,4.1,0.0217155266015201
US National,Season peak percentage,Bin,percent,4.1,4.2,0.0187543184285855
US National,Season peak percentage,Bin,percent,4.2,4.3,0.0178659559767052
US National,Season peak percentage,Bin,percent,4.3,4.4,0.0175698351594117
US National,Season peak percentage,Bin,percent,4.4,4.5,0.0164840588293357
US National,Season peak percentage,Bin,percent,4.5,4.6,0.0158918171947488
US National,Season peak percentage,Bin,percent,4.6,4.7,0.0173724212812161
US National,Season peak percentage,Bin,percent,4.7,4.8,0.0177672490376073
US National,Season peak percentage,Bin,percent,4.8,4.9,0.0154969894383575
US National,Season peak percentage,Bin,percent,4.9,5,0.0146086269864771
US National,Season peak percentage,Bin,percent,5,5.1,0.0163853518902379
US National,Season peak percentage,Bin,percent,5.1,5.2,0.0172737143421182
US National,Season peak percentage,Bin,percent,5.2,5.3,0.0160892310729444
US National,Season peak percentage,Bin,percent,5.3,5.4,0.0148060408646728
US National,Season peak percentage,Bin,percent,5.4,5.5,0.0144112131082815
US National,Season peak percentage,Bin,percent,5.5,5.6,0.0151021616819662
US National,Season peak percentage,Bin,percent,5.6,5.7,0.0170763004639226
US National,Season peak percentage,Bin,percent,5.7,5.8,0.0134241437173033
US National,Season peak percentage,Bin,percent,5.8,5.9,0.0139176784127924
US National,Season peak percentage,Bin,percent,5.9,6,0.015793110255651
US National,Season peak percentage,Bin,percent,6,6.1,0.0139176784127924
US National,Season peak percentage,Bin,percent,6.1,6.2,0.0141150922909881
US National,Season peak percentage,Bin,percent,6.2,6.3,0.0142137992300859
US National,Season peak percentage,Bin,percent,6.3,6.4,0.0158918171947488
US National,Season peak percentage,Bin,percent,6.4,6.5,0.0111538841180535
US National,Season peak percentage,Bin,percent,6.5,6.6,0.0117461257526404
US National,Season peak percentage,Bin,percent,6.6,6.7,0.0117461257526404
US National,Season peak percentage,Bin,percent,6.7,6.8,0.0121409535090317
US National,Season peak percentage,Bin,percent,6.8,6.9,0.011943539630836
US National,Season peak percentage,Bin,percent,6.9,7,0.0111538841180535
US National,Season peak percentage,Bin,percent,7,7.1,0.00858750370151022
US National,Season peak percentage,Bin,percent,7.1,7.2,0.0111538841180535
US National,Season peak percentage,Bin,percent,7.2,7.3,0.0117461257526404
US National,Season peak percentage,Bin,percent,7.3,7.4,0.00987069390978186
US National,Season peak percentage,Bin,percent,7.4,7.5,0.00819267594511894
US National,Season peak percentage,Bin,percent,7.5,7.6,0.00898233145790149
US National,Season peak percentage,Bin,percent,7.6,7.7,0.00789655512782549
US National,Season peak percentage,Bin,percent,7.7,7.8,0.00769914124962985
US National,Season peak percentage,Bin,percent,7.8,7.9,0.00898233145790149
US National,Season peak percentage,Bin,percent,7.9,8,0.0084887967624124
US National,Season peak percentage,Bin,percent,8,8.1,0.00740302043233639
US National,Season peak percentage,Bin,percent,8.1,8.2,0.00671207185865166
US National,Season peak percentage,Bin,percent,8.2,8.3,0.00552758858947784
US National,Season peak percentage,Bin,percent,8.3,8.4,0.0058237094067713
US National,Season peak percentage,Bin,percent,8.4,8.5,0.00463922613759747
US National,Season peak percentage,Bin,percent,8.5,8.6,0.00493534695489093
US National,Season peak percentage,Bin,percent,8.6,8.7,0.00394827756391274
US National,Season peak percentage,Bin,percent,8.7,8.8,0.00454051919849965
US National,Season peak percentage,Bin,percent,8.8,8.9,0.00463922613759747
US National,Season peak percentage,Bin,percent,8.9,9,0.00345474286842365
US National,Season peak percentage,Bin,percent,9,9.1,0.00345474286842365
US National,Season peak percentage,Bin,percent,9.1,9.2,0.00365215674661929
US National,Season peak percentage,Bin,percent,9.2,9.3,0.00325732899022801
US National,Season peak percentage,Bin,percent,9.3,9.4,0.00246767347744546
US National,Season peak percentage,Bin,percent,9.4,9.5,0.00227025959924983
US National,Season peak percentage,Bin,percent,9.5,9.6,0.0026650873556411
US National,Season peak percentage,Bin,percent,9.6,9.7,0.00236896653834765
US National,Season peak percentage,Bin,percent,9.7,9.8,0.00207284572105419
US National,Season peak percentage,Bin,percent,9.8,9.9,0.00227025959924983
US National,Season peak percentage,Bin,percent,9.9,10,0.00197413878195637
US National,Season peak percentage,Bin,percent,10,10.1,0.00187543184285855
US National,Season peak percentage,Bin,percent,10.1,10.2,0.000987069390978186
US National,Season peak percentage,Bin,percent,10.2,10.3,0.00138189714736946
US National,Season peak percentage,Bin,percent,10.3,10.4,0.00148060408646728
US National,Season peak percentage,Bin,percent,10.4,10.5,0.000592241634586912
US National,Season peak percentage,Bin,percent,10.5,10.6,0.001085776330076
US National,Season peak percentage,Bin,percent,10.6,10.7,0.00128319020827164
US National,Season peak percentage,Bin,percent,10.7,10.8,0.000592241634586912
US National,Season peak percentage,Bin,percent,10.8,10.9,0.000394827756391274
US National,Season peak percentage,Bin,percent,10.9,11,0.00128319020827164
US National,Season peak percentage,Bin,percent,11,11.1,0.000493534695489093
US National,Season peak percentage,Bin,percent,11.1,11.2,0.00069094857368473
US National,Season peak percentage,Bin,percent,11.2,11.3,0.000493534695489093
US National,Season peak percentage,Bin,percent,11.3,11.4,0.000296120817293456
US National,Season peak percentage,Bin,percent,11.4,11.5,0.000789655512782549
US National,Season peak percentage,Bin,percent,11.5,11.6,0.000394827756391274
US National,Season peak percentage,Bin,percent,11.6,11.7,0.000296120817293456
US National,Season peak percentage,Bin,percent,11.7,11.8,0.000493534695489093
US National,Season peak percentage,Bin,percent,11.8,11.9,0.000296120817293456
US National,Season peak percentage,Bin,percent,11.9,12,0.000197413878195637
US National,Season peak percentage,Bin,percent,12,12.1,0.000197413878195637
US National,Season peak percentage,Bin,percent,12.1,12.2,0.000296120817293456
US National,Season peak percentage,Bin,percent,12.2,12.3,0.000296120817293456
US National,Season peak percentage,Bin,percent,12.3,12.4,0.000296120817293456
US National,Season peak percentage,Bin,percent,12.4,12.5,9.87069390978186e-05
US National,Season peak percentage,Bin,percent,12.5,12.6,0.000197413878195637
US National,Season peak percentage,Bin,percent,12.6,12.7,0.000197413878195637
US National,Season peak percentage,Bin,percent,12.7,12.8,0.000197413878195637
US National,Season peak percentage,Bin,percent,12.8,12.9,9.87069390978186e-05
US National,Season peak percentage,Bin,percent,12.9,13,9.87069390978186e-05
US National,Season peak percentage,Bin,percent,13,100,0.000493534695489093
US National,1 wk ahead,Point,percent,NA,NA,1.7
US National,1 wk ahead,Bin,percent,0,0.1,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,0.1,0.2,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,0.2,0.3,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,0.3,0.4,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,0.4,0.5,0.000197413878195637
US National,1 wk ahead,Bin,percent,0.5,0.6,0.000987069390978186
US National,1 wk ahead,Bin,percent,0.6,0.7,0.00315862205113019
US National,1 wk ahead,Bin,percent,0.7,0.8,0.0112525910571513
US National,1 wk ahead,Bin,percent,0.8,0.9,0.0189517323067812
US National,1 wk ahead,Bin,percent,0.9,1,0.029908202546639
US National,1 wk ahead,Bin,percent,1,1.1,0.0388905340045405
US National,1 wk ahead,Bin,percent,1.1,1.2,0.0510314875135722
US National,1 wk ahead,Bin,percent,1.2,1.3,0.0618892508143322
US National,1 wk ahead,Bin,percent,1.3,1.4,0.066923304708321
US National,1 wk ahead,Bin,percent,1.4,1.5,0.0742276182015596
US National,1 wk ahead,Bin,percent,1.5,1.6,0.072352186358701
US National,1 wk ahead,Bin,percent,1.6,1.7,0.0676142532820057
US National,1 wk ahead,Bin,percent,1.7,1.8,0.066923304708321
US National,1 wk ahead,Bin,percent,1.8,1.9,0.0544862303819959
US National,1 wk ahead,Bin,percent,1.9,2,0.0539926956865068
US National,1 wk ahead,Bin,percent,2,2.1,0.0459974336195835
US National,1 wk ahead,Bin,percent,2.1,2.2,0.0404698450301056
US National,1 wk ahead,Bin,percent,2.2,2.3,0.0399763103346165
US National,1 wk ahead,Bin,percent,2.3,2.4,0.0322771690849867
US National,1 wk ahead,Bin,percent,2.4,2.5,0.0263547527391176
US National,1 wk ahead,Bin,percent,2.5,2.6,0.0254663902872372
US National,1 wk ahead,Bin,percent,2.6,2.7,0.0186556114894877
US National,1 wk ahead,Bin,percent,2.7,2.8,0.016878886585727
US National,1 wk ahead,Bin,percent,2.8,2.9,0.0131280229000099
US National,1 wk ahead,Bin,percent,2.9,3,0.0103642286052709
US National,1 wk ahead,Bin,percent,3,3.1,0.0095745730924884
US National,1 wk ahead,Bin,percent,3.1,3.2,0.00631724410226039
US National,1 wk ahead,Bin,percent,3.2,3.3,0.0058237094067713
US National,1 wk ahead,Bin,percent,3.3,3.4,0.00355344980752147
US National,1 wk ahead,Bin,percent,3.4,3.5,0.00463922613759747
US National,1 wk ahead,Bin,percent,3.5,3.6,0.00286250123383674
US National,1 wk ahead,Bin,percent,3.6,3.7,0.00276379429473892
US National,1 wk ahead,Bin,percent,3.7,3.8,0.00207284572105419
US National,1 wk ahead,Bin,percent,3.8,3.9,0.00197413878195637
US National,1 wk ahead,Bin,percent,3.9,4,0.00148060408646728
US National,1 wk ahead,Bin,percent,4,4.1,0.0015793110255651
US National,1 wk ahead,Bin,percent,4.1,4.2,0.00069094857368473
US National,1 wk ahead,Bin,percent,4.2,4.3,0.000987069390978186
US National,1 wk ahead,Bin,percent,4.3,4.4,0.000394827756391274
US National,1 wk ahead,Bin,percent,4.4,4.5,0.000592241634586911
US National,1 wk ahead,Bin,percent,4.5,4.6,0.000888362451880367
US National,1 wk ahead,Bin,percent,4.6,4.7,0.000296120817293456
US National,1 wk ahead,Bin,percent,4.7,4.8,0.000592241634586911
US National,1 wk ahead,Bin,percent,4.8,4.9,0.000592241634586911
US National,1 wk ahead,Bin,percent,4.9,5,0.000296120817293456
US National,1 wk ahead,Bin,percent,5,5.1,0.000493534695489093
US National,1 wk ahead,Bin,percent,5.1,5.2,0.000296120817293456
US National,1 wk ahead,Bin,percent,5.2,5.3,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,5.3,5.4,0.000197413878195637
US National,1 wk ahead,Bin,percent,5.4,5.5,0.000197413878195637
US National,1 wk ahead,Bin,percent,5.5,5.6,0.000296120817293456
US National,1 wk ahead,Bin,percent,5.6,5.7,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,5.7,5.8,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,5.8,5.9,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,5.9,6,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,6,6.1,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,6.1,6.2,0.000197413878195637
US National,1 wk ahead,Bin,percent,6.2,6.3,0.000197413878195637
US National,1 wk ahead,Bin,percent,6.3,6.4,0.000197413878195637
US National,1 wk ahead,Bin,percent,6.4,6.5,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,6.5,6.6,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,6.6,6.7,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,6.7,6.8,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,6.8,6.9,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,6.9,7,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,7,7.1,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,7.1,7.2,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,7.2,7.3,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,7.3,7.4,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,7.4,7.5,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,7.5,7.6,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,7.6,7.7,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,7.7,7.8,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,7.8,7.9,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,7.9,8,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,8,8.1,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,8.1,8.2,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,8.2,8.3,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,8.3,8.4,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,8.4,8.5,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,8.5,8.6,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,8.6,8.7,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,8.7,8.8,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,8.8,8.9,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,8.9,9,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,9,9.1,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,9.1,9.2,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,9.2,9.3,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,9.3,9.4,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,9.4,9.5,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,9.5,9.6,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,9.6,9.7,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,9.7,9.8,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,9.8,9.9,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,9.9,10,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,10,10.1,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,10.1,10.2,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,10.2,10.3,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,10.3,10.4,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,10.4,10.5,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,10.5,10.6,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,10.6,10.7,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,10.7,10.8,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,10.8,10.9,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,10.9,11,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,11,11.1,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,11.1,11.2,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,11.2,11.3,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,11.3,11.4,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,11.4,11.5,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,11.5,11.6,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,11.6,11.7,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,11.7,11.8,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,11.8,11.9,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,11.9,12,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,12,12.1,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,12.1,12.2,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,12.2,12.3,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,12.3,12.4,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,12.4,12.5,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,12.5,12.6,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,12.6,12.7,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,12.7,12.8,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,12.8,12.9,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,12.9,13,9.87069390978186e-05
US National,1 wk ahead,Bin,percent,13,100,9.87069390978186e-05
US National,2 wk ahead,Point,percent,NA,NA,1.5
US National,2 wk ahead,Bin,percent,0,0.1,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,0.1,0.2,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,0.2,0.3,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,0.3,0.4,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,0.4,0.5,0.000493534695489093
US National,2 wk ahead,Bin,percent,0.5,0.6,0.00207284572105419
US National,2 wk ahead,Bin,percent,0.6,0.7,0.0107590563616622
US National,2 wk ahead,Bin,percent,0.7,0.8,0.0205310433323463
US National,2 wk ahead,Bin,percent,0.8,0.9,0.0353370841970191
US National,2 wk ahead,Bin,percent,0.9,1,0.047872865462442
US National,2 wk ahead,Bin,percent,1,1.1,0.061494423057941
US National,2 wk ahead,Bin,percent,1.1,1.2,0.0691935643075708
US National,2 wk ahead,Bin,percent,1.2,1.3,0.0823215872075807
US National,2 wk ahead,Bin,percent,1.3,1.4,0.0772875333135919
US National,2 wk ahead,Bin,percent,1.4,1.5,0.0715625308459185
US National,2 wk ahead,Bin,percent,1.5,1.6,0.0750172737143421
US National,2 wk ahead,Bin,percent,1.6,1.7,0.0687000296120817
US National,2 wk ahead,Bin,percent,1.7,1.8,0.0606060606060606
US National,2 wk ahead,Bin,percent,1.8,1.9,0.0529069193564307
US National,2 wk ahead,Bin,percent,1.9,2,0.043529760142138
US National,2 wk ahead,Bin,percent,2,2.1,0.039186654821834
US National,2 wk ahead,Bin,percent,2.1,2.2,0.0284275984601717
US National,2 wk ahead,Bin,percent,2.2,2.3,0.0254663902872372
US National,2 wk ahead,Bin,percent,2.3,2.4,0.0236896653834765
US National,2 wk ahead,Bin,percent,2.4,2.5,0.0159905241338466
US National,2 wk ahead,Bin,percent,2.5,2.6,0.0142137992300859
US National,2 wk ahead,Bin,percent,2.6,2.7,0.0134241437173033
US National,2 wk ahead,Bin,percent,2.7,2.8,0.00819267594511894
US National,2 wk ahead,Bin,percent,2.8,2.9,0.00868621064060803
US National,2 wk ahead,Bin,percent,2.9,3,0.00671207185865166
US National,2 wk ahead,Bin,percent,3,3.1,0.00611983022406475
US National,2 wk ahead,Bin,percent,3.1,3.2,0.00404698450301056
US National,2 wk ahead,Bin,percent,3.2,3.3,0.00365215674661929
US National,2 wk ahead,Bin,percent,3.3,3.4,0.00276379429473892
US National,2 wk ahead,Bin,percent,3.4,3.5,0.00227025959924983
US National,2 wk ahead,Bin,percent,3.5,3.6,0.00118448326917382
US National,2 wk ahead,Bin,percent,3.6,3.7,0.00138189714736946
US National,2 wk ahead,Bin,percent,3.7,3.8,0.00177672490376073
US National,2 wk ahead,Bin,percent,3.8,3.9,0.000987069390978186
US National,2 wk ahead,Bin,percent,3.9,4,0.000592241634586911
US National,2 wk ahead,Bin,percent,4,4.1,0.000592241634586911
US National,2 wk ahead,Bin,percent,4.1,4.2,0.000493534695489093
US National,2 wk ahead,Bin,percent,4.2,4.3,0.000592241634586911
US National,2 wk ahead,Bin,percent,4.3,4.4,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,4.4,4.5,0.000296120817293456
US National,2 wk ahead,Bin,percent,4.5,4.6,0.000197413878195637
US National,2 wk ahead,Bin,percent,4.6,4.7,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,4.7,4.8,0.000197413878195637
US National,2 wk ahead,Bin,percent,4.8,4.9,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,4.9,5,0.000197413878195637
US National,2 wk ahead,Bin,percent,5,5.1,0.000197413878195637
US National,2 wk ahead,Bin,percent,5.1,5.2,0.000197413878195637
US National,2 wk ahead,Bin,percent,5.2,5.3,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,5.3,5.4,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,5.4,5.5,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,5.5,5.6,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,5.6,5.7,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,5.7,5.8,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,5.8,5.9,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,5.9,6,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,6,6.1,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,6.1,6.2,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,6.2,6.3,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,6.3,6.4,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,6.4,6.5,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,6.5,6.6,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,6.6,6.7,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,6.7,6.8,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,6.8,6.9,0.000197413878195637
US National,2 wk ahead,Bin,percent,6.9,7,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,7,7.1,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,7.1,7.2,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,7.2,7.3,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,7.3,7.4,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,7.4,7.5,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,7.5,7.6,9.87069390978186e-05
US National,2 wk ahead,Bin,percent,7.6,7.7,9.87069390978186e-05
